Id,Response
11430,8
11431,8
11432,8
11433,4
11435,8
11437,2
11439,8
11441,6
11444,7
11447,7
11458,1
11461,8
11464,6
11467,7
11471,8
11476,6
11477,1
11480,6
11485,6
11487,8
11489,8
11500,2
11502,4
11509,8
11518,2
11521,6
11523,8
11526,1
11528,6
11534,6
11542,6
11548,2
11550,7
11551,6
11552,5
11565,1
11566,1
11570,6
11572,4
11584,8
11588,6
11592,6
11598,5
11604,8
11606,6
11607,8
11609,8
11613,5
11615,8
11616,8
11617,5
11619,8
11621,8
11622,8
11623,6
11625,5
11629,8
11634,5
11637,8
11642,1
11657,4
11663,8
11666,6
11671,6
11681,2
11683,6
11694,8
11697,8
11700,6
11703,8
11713,2
11721,1
11725,6
11729,8
11736,8
11739,8
11740,6
11744,4
11750,8
11752,7
11753,6
11754,6
11759,7
11760,8
11767,8
11772,7
11776,1
11780,8
11783,6
11786,8
11790,8
11792,8
11797,7
11799,7
11801,8
11807,6
11813,7
11818,8
11835,5
11842,1
11843,7
11850,8
11861,8
11868,7
11871,6
11877,7
11887,7
11891,6
11897,8
11900,8
11906,7
11911,8
11913,1
11914,8
11915,8
11921,1
11925,2
11926,7
11932,8
11933,8
11936,1
11939,8
11941,3
11946,2
11947,1
11953,4
11958,8
11959,4
11960,8
11961,6
11962,6
11977,8
11978,8
11985,7
11986,6
11992,6
11997,8
12001,8
12006,6
12010,8
12017,5
12019,8
12041,2
12044,4
12050,2
12055,6
12062,8
12064,8
12068,6
12072,8
12073,8
12077,5
12080,2
12082,1
12088,8
12090,6
12092,8
12093,8
12094,8
12099,1
12106,7
12115,7
12124,8
12128,8
12132,5
12139,4
12147,8
12154,8
12162,2
12167,2
12169,8
12170,8
12171,7
12173,8
12178,8
12180,7
12182,1
12185,7
12195,6
12198,8
12204,8
12205,8
12206,1
12207,4
12209,1
12212,6
12215,7
12230,8
12236,6
12241,6
12244,7
12246,1
12261,8
12262,8
12265,4
12267,8
12268,8
12276,2
12279,7
12292,1
12295,4
12297,6
12308,8
12312,8
12317,7
12318,3
12321,8
12326,8
12328,8
12331,1
12336,5
12341,2
12343,3
12345,8
12349,8
12350,1
12353,6
12354,8
12361,2
12366,8
12380,8
12381,8
12386,7
12393,8
12396,8
12397,1
12401,2
12404,6
12410,2
12413,8
12417,8
12423,8
12428,8
12431,6
12433,8
12436,8
12440,7
12441,7
12448,6
12450,7
12452,5
12454,7
12457,8
12458,2
12459,6
12460,2
12472,8
12481,7
12483,8
12485,8
12486,8
12490,6
12499,5
12501,8
12506,8
12507,8
12512,7
12513,5
12515,7
12521,8
12526,8
12538,8
12542,6
12547,8
12548,2
12549,8
12553,7
12554,7
12556,5
12561,7
12562,7
12563,8
12565,5
12568,8
12569,8
12570,6
12577,6
12578,1
12582,6
12583,8
12597,6
12601,8
12606,6
12607,7
12619,2
12622,6
12625,7
12631,8
12635,5
12636,8
12641,2
12643,8
12651,8
12655,8
12660,8
12664,8
12677,8
12681,7
12683,8
12688,8
12689,5
12693,8
12694,8
12696,6
12707,2
12716,6
12720,5
12734,5
12735,1
12738,7
12741,6
12746,6
12753,6
12758,6
12760,8
12768,8
12771,6
12776,6
12780,6
12790,7
12792,5
12793,7
12795,8
12796,8
12797,5
12800,5
12803,8
12807,6
12809,1
12812,6
12816,6
12818,6
12819,2
12823,8
12825,4
12827,7
12829,6
12830,8
12838,8
12839,8
12843,5
12847,4
12848,2
12871,2
12873,7
12874,6
12875,6
12883,8
12890,5
12895,8
12900,6
12901,8
12902,8
12903,6
12904,2
12905,2
12908,8
12911,8
12912,7
12924,7
12930,1
12941,8
12950,2
12951,8
12956,6
12958,8
12967,5
12968,8
12980,8
12982,8
12983,6
12988,5
12996,8
12999,8
13005,2
13008,2
13009,8
13011,5
13012,6
13013,8
13015,6
13016,8
13018,5
13021,8
13024,8
13026,7
13031,6
13032,6
13034,8
13036,7
13039,7
13040,6
13043,7
13044,7
13060,1
13065,5
13075,8
13080,8
13088,5
13095,6
13102,6
13105,6
13107,6
13111,6
13112,2
13120,8
13122,8
13123,8
13124,1
13130,2
13132,8
13140,8
13142,5
13143,6
13144,3
13148,8
13151,8
13154,7
13166,8
13169,1
13175,7
13177,1
13178,8
13179,2
13182,8
13186,7
13188,8
13193,6
13199,1
13206,7
13216,8
13218,8
13228,8
13231,8
13235,1
13246,8
13253,8
13256,8
13259,8
13262,6
13266,5
13269,7
13271,7
13273,8
13274,7
13283,1
13288,7
13296,6
13297,8
13305,6
13312,8
13316,7
13319,8
13320,6
13328,8
13329,8
13335,6
13338,1
13340,8
13344,1
13345,2
13347,5
13350,2
13352,8
13354,2
13362,1
13368,2
13371,8
13374,8
13376,5
13377,8
13381,8
13385,8
13387,5
13395,6
13399,7
13406,8
13407,8
13411,8
13412,8
13422,8
13425,7
13427,2
13431,8
13438,8
13444,7
13445,8
13451,1
13454,1
13459,8
13465,2
13466,2
13472,6
13474,1
13478,8
13480,8
13483,8
13486,6
13499,8
13507,2
13511,6
13521,7
13522,6
13539,7
13541,8
13552,7
13556,5
13557,8
13561,2
13564,5
13573,7
13580,6
13583,2
13584,6
13585,2
13589,8
13590,6
13599,8
13601,4
13604,1
13611,8
13623,2
13629,5
13630,6
13632,8
13633,8
13636,8
13637,8
13644,6
13649,8
13652,8
13657,5
13661,8
13662,8
13664,6
13666,6
13680,6
13681,8
13684,7
13687,6
13689,2
13691,1
13692,6
13697,8
13701,7
13703,6
13709,6
13710,7
13712,8
13720,5
13721,2
13725,6
13728,6
13732,8
13736,7
13740,8
13744,8
13746,6
13750,5
13751,8
13754,8
13756,7
13764,6
13767,8
13776,8
13778,8
13784,8
13788,6
13789,5
13794,1
13798,6
13804,8
13806,1
13807,6
13808,8
13811,8
13831,2
13836,6
13840,8
13841,6
13843,8
13848,6
13851,8
13858,8
13865,1
13869,8
13871,7
13872,7
13873,8
13874,1
13876,6
13884,6
13893,7
13897,8
13907,6
13912,8
13917,5
13932,6
13933,7
13939,5
13942,8
13943,7
13954,7
13956,8
13960,7
13964,7
13965,2
13967,1
13971,6
13972,7
13973,4
13974,8
13976,8
13979,1
13990,7
13994,7
14008,8
14016,8
14023,8
14032,7
14035,8
14038,8
14040,8
14045,2
14052,8
14054,8
14056,6
14076,6
14078,5
14080,8
14085,8
14089,6
14090,8
14091,8
14096,2
14105,7
14108,1
14110,8
14117,2
14118,5
14119,2
14120,8
14122,2
14123,5
14124,5
14125,4
14135,7
14136,1
14138,8
14144,5
14146,6
14151,8
14163,8
14179,8
14181,6
14186,6
14190,6
14197,6
14198,6
14202,7
14203,6
14205,6
14208,6
14211,8
14220,8
14223,8
14227,8
14228,4
14237,6
14238,7
14240,6
14252,8
14254,7
14257,2
14260,7
14264,6
14266,8
14272,8
14273,4
14276,8
14277,6
14278,5
14279,8
14305,8
14313,6
14316,5
14318,6
14322,1
14334,3
14342,8
14346,8
14348,4
14350,8
14357,8
14359,1
14361,8
14363,8
14366,8
14371,6
14372,1
14375,4
14378,8
14380,8
14382,3
14384,8
14385,6
14388,8
14389,7
14391,6
14392,6
14402,7
14412,8
14414,6
14427,1
14428,8
14443,5
14449,1
14453,2
14460,6
14462,7
14465,6
14468,7
14472,8
14474,8
14475,8
14477,8
14479,8
14482,8
14489,8
14497,7
14500,8
14508,8
14509,8
14522,8
14525,8
14538,8
14539,2
14541,6
14543,6
14544,5
14549,5
14550,1
14552,8
14556,1
14563,6
14564,6
14566,6
14572,1
14574,7
14575,7
14579,1
14582,8
14585,8
14591,2
14592,8
14595,8
14604,8
14607,7
14612,8
14616,1
14618,5
14632,8
14633,7
14634,5
14635,2
14650,8
14657,1
14661,6
14662,8
14664,8
14672,8
14677,8
14681,7
14684,8
14689,8
14697,7
14700,6
14701,8
14717,8
14721,8
14733,8
14735,1
14737,6
14739,6
14740,7
14748,8
14750,8
14752,7
14754,7
14755,8
14763,8
14765,7
14779,7
14782,5
14785,2
14790,6
14792,8
14801,8
14812,1
14813,6
14816,8
14817,1
14819,6
14823,7
14831,8
14836,7
14838,7
14840,6
14844,8
14849,5
14851,6
14852,7
14858,7
14859,6
14862,7
14863,6
14869,8
14879,8
14882,7
14885,8
14890,8
14893,1
14897,8
14898,8
14901,1
14902,8
14917,1
14922,8
14924,7
14934,8
14940,8
14941,8
14945,6
14948,6
14956,6
14962,2
14963,8
14966,8
14972,8
14974,7
14977,8
14980,8
14990,7
14991,6
14998,1
15000,8
15014,8
15021,6
15025,8
15031,6
15036,8
15042,2
15047,2
15049,8
15055,7
15058,8
15059,8
15061,1
15069,7
15070,1
15072,8
15077,6
15085,5
15101,6
15105,6
15107,2
15108,1
15109,8
15111,6
15112,8
15113,2
15122,8
15128,5
15129,2
15131,8
15135,6
15136,8
15138,6
15140,8
15151,2
15160,8
15170,6
15171,2
15177,2
15184,5
15187,6
15195,8
15196,6
15202,2
15203,8
15205,1
15220,6
15222,6
15224,8
15226,7
15229,8
15232,8
15234,8
15250,8
15254,8
15258,1
15260,6
15261,8
15272,1
15276,8
15278,8
15282,8
15289,7
15290,7
15294,1
15298,7
15300,1
15304,7
15307,8
15308,6
15314,8
15322,6
15323,6
15330,8
15333,6
15334,2
15335,8
15341,7
15342,6
15343,5
15345,8
15346,8
15355,7
15356,6
15360,2
15364,7
15368,7
15389,5
15398,8
15400,1
15401,5
15405,2
15406,6
15408,1
15414,6
15416,1
15417,8
15428,5
15431,8
15434,8
15436,6
15437,8
15438,1
15440,6
15448,8
15449,5
15450,1
15451,7
15454,8
15459,8
15466,7
15468,5
15475,4
15478,6
15482,7
15483,8
15485,8
15494,8
15497,8
15504,6
15507,7
15519,8
15520,5
15521,8
15524,6
15534,8
15539,8
15540,7
15541,8
15543,8
15547,8
15548,5
15551,8
15563,6
15565,7
15569,8
15570,8
15572,7
15575,2
15584,6
15585,7
15587,8
15588,5
15592,8
15593,5
15599,5
15603,5
15605,8
15606,6
15607,1
15622,8
15623,1
15628,8
15630,1
15632,8
15635,8
15642,7
15643,8
15647,6
15648,8
15651,7
15652,8
15655,6
15656,7
15657,8
15659,6
15663,7
15664,2
15665,8
15666,8
15667,6
15672,6
15676,8
15685,6
15697,8
15705,7
15706,8
15715,8
15720,7
15724,6
15725,7
15726,8
15729,8
15731,6
15745,8
15753,6
15754,5
15760,7
15763,6
15764,6
15767,8
15770,2
15772,2
15777,6
15781,8
15784,8
15785,1
15799,6
15803,7
15805,4
15806,8
15808,8
15810,2
15816,6
15818,7
15824,1
15825,6
15827,8
15834,1
15835,8
15837,8
15839,8
15843,4
15845,2
15850,5
15852,8
15853,1
15864,6
15866,6
15868,1
15869,6
15876,8
15877,7
15882,4
15891,2
15900,7
15905,8
15913,8
15918,7
15925,5
15933,6
15936,5
15939,5
15940,8
15944,4
15945,7
15950,8
15951,7
15958,6
15971,5
15972,1
15976,7
15979,1
15980,1
15984,8
15985,4
15986,8
15987,7
15988,8
15990,8
15991,8
15993,5
16008,8
16009,7
16011,6
16016,2
16022,2
16024,5
16025,5
16031,6
16032,6
16036,8
16039,8
16043,1
16044,2
16046,2
16051,6
16052,7
16056,1
16057,8
16061,1
16067,6
16070,7
16073,1
16075,8
16076,7
16079,8
16081,6
16082,8
16083,7
16086,8
16088,7
16094,7
16097,5
16099,6
16102,7
16107,8
16112,8
16115,1
16119,8
16120,6
16123,1
16128,8
16134,6
16138,7
16141,8
16142,8
16144,2
16154,8
16155,8
16159,6
16161,8
16163,8
16168,6
16169,6
16170,6
16173,6
16175,6
16176,8
16177,6
16182,2
16183,6
16186,7
16188,8
16194,1
16201,2
16204,7
16205,7
16208,5
16212,8
16213,2
16221,7
16227,1
16231,2
16233,8
16234,2
16235,8
16238,5
16239,7
16245,6
16247,7
16248,6
16252,6
16257,8
16259,2
16260,6
16262,8
16264,5
16268,6
16273,7
16277,8
16284,8
16290,8
16291,8
16304,8
16307,6
16309,6
16310,5
16317,6
16319,6
16323,4
16329,7
16340,5
16345,7
16348,8
16350,8
16353,8
16363,8
16364,8
16366,7
16379,2
16387,8
16390,2
16392,6
16393,8
16396,2
16398,7
16400,8
16403,8
16409,7
16414,7
16417,5
16418,6
16420,5
16421,8
16422,8
16430,1
16432,6
16433,4
16434,8
16435,7
16436,5
16444,8
16451,8
16458,8
16463,8
16466,6
16469,6
16471,8
16475,2
16480,7
16481,6
16486,2
16489,8
16493,2
16499,8
16507,8
16509,6
16514,5
16515,8
16518,8
16520,5
16525,1
16531,1
16532,6
16534,8
16537,6
16538,4
16539,8
16540,4
16549,6
16558,6
16560,5
16569,2
16571,7
16574,8
16581,6
16583,8
16590,7
16594,8
16616,5
16617,1
16619,8
16623,8
16629,1
16634,8
16640,1
16641,1
16642,8
16650,1
16656,4
16658,5
16664,1
16671,8
16676,8
16678,8
16685,1
16693,7
16695,8
16698,8
16702,8
16708,8
16713,6
16727,8
16728,8
16736,8
16743,5
16746,8
16751,4
16752,8
16754,8
16775,7
16782,6
16783,7
16785,8
16796,8
16797,7
16804,2
16814,8
16816,8
16819,2
16828,6
16834,1
16836,6
16840,8
16841,2
16844,1
16845,8
16860,7
16867,7
16869,8
16878,5
16879,6
16885,1
16897,8
16904,8
16905,8
16911,7
16912,5
16916,8
16918,8
16923,8
16927,8
16932,8
16938,2
16939,8
16944,6
16948,7
16956,8
16961,6
16964,2
16966,8
16971,8
16972,8
16978,7
16983,8
16989,8
16990,8
16992,6
16994,7
16997,7
17002,6
17008,8
17015,8
17018,1
17019,7
17026,2
17029,1
17035,2
17038,8
17044,6
17047,1
17051,5
17054,3
17055,8
17070,8
17073,7
17075,7
17078,8
17079,8
17080,6
17081,6
17082,2
17084,2
17090,8
17091,1
17103,8
17120,2
17128,8
17129,6
17130,1
17133,7
17135,6
17136,2
17138,1
17164,1
17165,2
17175,8
17176,1
17189,8
17191,1
17193,6
17194,7
17201,8
17203,5
17208,2
17212,8
17213,6
17214,8
17215,8
17219,8
17225,8
17226,1
17227,8
17233,5
17235,6
17245,8
17254,8
17258,8
17261,5
17262,8
17263,6
17265,6
17273,1
17276,7
17278,1
17281,7
17284,5
17287,7
17290,8
17292,7
17298,7
17299,8
17300,8
17301,7
17302,6
17311,5
17314,2
17321,8
17322,6
17324,6
17328,1
17331,8
17332,7
17337,6
17343,8
17344,2
17345,7
17348,8
17354,5
17362,8
17363,8
17365,8
17376,8
17383,6
17385,6
17391,1
17394,1
17395,8
17396,6
17401,7
17404,8
17405,8
17407,5
17411,8
17424,2
17427,7
17435,6
17438,6
17440,8
17444,8
17445,8
17449,8
17456,8
17458,6
17459,8
17468,8
17470,4
17472,6
17477,8
17479,6
17483,2
17485,8
17492,2
17493,8
17496,2
17499,8
17506,8
17507,5
17513,8
17516,8
17520,1
17524,8
17528,8
17538,8
17541,2
17545,6
17546,1
17552,8
17553,5
17555,8
17565,6
17567,7
17571,7
17573,8
17574,8
17580,4
17582,2
17598,8
17602,7
17606,2
17607,8
17623,6
17632,7
17633,8
17643,6
17646,8
17647,8
17648,8
17657,8
17658,8
17659,8
17667,8
17670,8
17677,6
17678,6
17680,8
17683,4
17684,8
17688,6
17689,6
17693,8
17694,8
17701,8
17702,8
17703,5
17704,6
17708,8
17710,6
17711,6
17712,8
17714,8
17715,8
17716,8
17718,8
17720,6
17724,5
17729,8
17731,8
17734,7
17741,7
17742,1
17744,7
17746,5
17749,8
17752,1
17753,8
17756,6
17757,7
17758,6
17766,5
17769,6
17778,8
17780,7
17781,6
17794,1
17801,6
17805,8
17811,6
17820,8
17824,7
17827,5
17830,8
17832,2
17838,5
17839,6
17840,7
17850,8
17856,8
17859,7
17861,8
17864,7
17868,6
17869,1
17871,2
17872,7
17874,8
17884,6
17885,8
17886,8
17887,6
17892,7
17893,4
17894,8
17897,8
17905,6
17908,8
17913,7
17915,1
17918,2
17922,7
17923,6
17924,1
17925,6
17929,8
17938,5
17940,8
17941,6
17944,2
17953,2
17956,5
17960,6
17965,8
17969,5
17973,2
17977,6
17979,8
17981,5
17982,8
17984,3
17986,8
17989,5
17997,4
17998,6
18000,8
18004,6
18010,4
18012,8
18013,6
18015,1
18027,7
18029,8
18034,7
18043,8
18049,5
18050,8
18053,8
18058,1
18061,2
18063,7
18065,6
18066,5
18071,8
18077,8
18078,8
18083,6
18086,7
18089,8
18096,8
18105,8
18106,8
18107,2
18109,6
18111,6
18115,8
18123,8
18124,6
18125,8
18126,6
18127,8
18132,8
18133,6
18136,8
18145,6
18146,8
18161,8
18166,8
18168,7
18176,8
18177,6
18178,6
18183,7
18184,7
18186,8
18192,8
18193,3
18197,7
18198,5
18204,8
18206,6
18207,5
18211,8
18212,7
18216,1
18223,8
18225,5
18227,1
18228,6
18229,8
18233,5
18244,1
18248,8
18251,5
18253,8
18256,2
18262,4
18269,5
18270,6
18274,7
18275,8
18283,7
18285,8
18291,5
18292,4
18293,8
18294,8
18297,7
18299,7
18302,8
18309,5
18311,7
18313,8
18326,8
18331,1
18335,8
18336,8
18337,7
18342,8
18351,6
18358,8
18359,6
18361,2
18362,8
18367,2
18369,5
18370,8
18374,1
18376,8
18377,6
18378,6
18380,8
18381,8
18383,7
18389,8
18390,6
18393,6
18394,6
18398,5
18400,8
18404,8
18406,1
18407,8
18410,5
18411,2
18412,8
18413,7
18416,8
18422,6
18427,8
18428,6
18430,5
18437,2
18438,1
18443,8
18445,8
18446,1
18453,6
18457,8
18459,2
18460,8
18462,6
18464,6
18469,4
18473,2
18474,7
18479,1
18480,6
18481,8
18484,6
18487,8
18492,2
18502,1
18504,6
18509,6
18512,8
18515,8
18517,2
18521,1
18537,8
18538,5
18542,7
18543,5
18546,6
18549,7
18552,8
18558,7
18560,7
18562,8
18566,8
18568,7
18569,8
18570,1
18571,8
18575,4
18576,7
18585,8
18587,7
18588,7
18589,6
18590,8
18596,8
18597,7
18600,6
18612,8
18615,7
18620,8
18624,6
18629,8
18632,5
18636,7
18637,6
18638,6
18639,8
18640,6
18643,4
18645,8
18646,8
18653,6
18656,7
18662,2
18666,6
18668,6
18671,2
18672,8
18673,8
18677,7
18680,2
18681,1
18683,7
18687,1
18689,6
18691,8
18703,8
18706,7
18715,2
18720,8
18722,1
18737,8
18738,7
18742,8
18744,6
18774,6
18784,7
18785,6
18787,8
18788,5
18798,8
18799,1
18802,8
18810,5
18811,8
18813,7
18816,8
18819,1
18821,8
18823,8
18828,6
18831,1
18833,8
18835,6
18840,5
18843,6
18846,6
18852,8
18867,8
18871,6
18872,8
18879,2
18880,8
18886,6
18888,8
18889,1
18897,1
18898,8
18900,6
18901,6
18908,5
18921,6
18923,8
18932,8
18939,7
18949,2
18951,6
18957,5
18958,2
18975,8
18982,8
18987,6
18990,8
18991,2
18999,2
19008,7
19010,8
19012,8
19014,7
19016,1
19017,8
19018,8
19024,6
19025,8
19030,6
19032,1
19034,5
19041,7
19042,3
19043,6
19045,6
19047,6
19048,7
19050,8
19051,8
19057,8
19060,6
19063,6
19069,8
19073,5
19074,2
19078,2
19080,7
19082,2
19096,5
19104,7
19105,1
19108,8
19112,7
19114,5
19127,6
19128,6
19129,8
19130,1
19131,8
19140,6
19145,6
19147,7
19148,6
19151,6
19160,2
19163,6
19164,8
19168,8
19171,8
19175,5
19180,6
19181,8
19189,6
19191,6
19193,5
19200,2
19202,1
19203,6
19205,2
19206,6
19207,7
19209,5
19213,8
19240,2
19241,8
19243,1
19247,7
19248,8
19252,1
19254,2
19272,2
19273,2
19285,5
19289,2
19295,7
19298,2
19301,8
19304,8
19315,7
19316,7
19317,6
19318,8
19321,6
19322,8
19325,6
19333,6
19341,8
19342,7
19346,6
19348,8
19351,8
19354,8
19356,2
19374,8
19375,8
19376,1
19380,2
19386,6
19388,8
19389,7
19393,6
19398,8
19399,6
19403,5
19406,7
19410,8
19416,8
19417,8
19422,1
19427,1
19436,8
19440,6
19442,1
19443,8
19446,4
19447,7
19456,8
19460,6
19468,7
19469,6
19470,8
19475,2
19478,8
19481,2
19482,7
19488,8
19490,7
19491,6
19497,8
19502,7
19504,6
19508,6
19511,6
19518,8
19520,8
19522,8
19530,8
19542,2
19544,1
19546,1
19547,8
19549,8
19552,6
19556,8
19559,8
19562,6
19564,4
19567,8
19568,8
19580,6
19581,8
19582,6
19585,6
19591,6
19594,6
19598,7
19602,8
19612,6
19613,6
19618,8
19623,1
19624,5
19628,1
19629,8
19631,8
19633,7
19636,8
19637,1
19641,8
19642,5
19655,8
19656,8
19658,8
19664,8
19665,8
19667,6
19668,8
19669,6
19673,8
19675,8
19676,6
19678,6
19680,1
19683,8
19684,8
19692,6
19698,2
19700,1
19702,6
19705,5
19706,8
19707,6
19711,7
19714,8
19718,8
19720,6
19735,3
19736,7
19741,6
19744,8
19745,8
19748,7
19750,8
19763,8
19767,1
19775,8
19778,8
19779,1
19782,5
19784,8
19785,5
19786,7
19788,8
19789,7
19791,1
19792,7
19794,6
19796,7
19802,6
19803,8
19804,5
19806,8
19812,8
19816,7
19818,8
19819,8
19820,7
19821,5
19823,7
19830,8
19834,3
19838,8
19841,8
19843,8
19847,7
19848,8
19850,6
19854,2
19861,7
19865,6
19866,8
19869,2
19871,7
19877,2
19885,8
19886,6
19888,8
19889,7
19895,7
19896,2
19899,6
19901,8
19907,6
19909,2
19910,7
19911,6
19918,8
19919,8
19928,1
19931,8
19944,2
19948,8
19956,8
19957,6
19961,5
19964,8
19965,1
19969,6
19978,7
19982,8
19983,6
19987,6
19988,2
19989,8
19992,7
19995,8
19996,8
20009,2
20017,8
20025,8
20032,8
20034,6
20039,6
20042,3
20044,7
20048,1
20051,8
20056,6
20064,8
20065,7
20069,5
20073,7
20087,6
20088,1
20097,7
20098,8
20106,8
20108,6
20113,5
20117,8
20119,8
20120,6
20122,1
20125,6
20126,6
20127,7
20131,6
20133,2
20136,3
20137,6
20144,5
20146,8
20147,5
20149,8
20158,6
20164,8
20170,6
20172,2
20175,6
20182,1
20187,7
20197,6
20199,6
20201,8
20204,8
20216,8
20221,1
20224,8
20226,1
20227,7
20230,6
20232,6
20235,7
20237,5
20240,8
20243,8
20245,6
20246,5
20250,8
20256,6
20261,6
20274,8
20280,7
20281,7
20282,2
20283,5
20291,7
20294,8
20300,4
20301,6
20306,7
20307,7
20311,4
20318,6
20319,8
20321,1
20324,1
20327,8
20328,6
20330,8
20332,8
20333,6
20334,8
20343,8
20354,6
20358,8
20368,8
20369,5
20371,7
20374,6
20379,8
20380,6
20385,6
20391,1
20392,7
20393,8
20394,6
20404,6
20413,1
20414,1
20418,6
20422,6
20428,1
20431,8
20435,2
20439,2
20454,6
20460,8
20462,4
20464,8
20477,8
20482,7
20484,1
20487,6
20505,8
20506,8
20507,8
20512,7
20514,1
20515,5
20517,8
20522,2
20523,7
20524,8
20525,7
20530,2
20544,7
20545,8
20552,8
20554,7
20557,6
20564,6
20568,5
20570,8
20579,2
20586,6
20591,8
20597,8
20602,8
20608,1
20609,8
20618,6
20619,8
20636,8
20640,7
20646,6
20654,8
20656,6
20661,2
20664,8
20665,8
20666,7
20671,7
20694,2
20695,7
20704,2
20705,2
20707,8
20710,8
20711,1
20712,8
20714,2
20722,1
20732,8
20738,6
20745,8
20746,8
20747,7
20751,8
20755,7
20762,8
20763,6
20769,8
20774,6
20780,8
20782,8
20783,5
20784,2
20811,5
20812,4
20814,8
20825,8
20827,1
20828,2
20830,1
20833,7
20835,8
20843,5
20846,8
20847,6
20849,6
20851,1
20858,8
20863,8
20870,3
20875,7
20879,8
20881,6
20887,4
20892,8
20895,8
20903,8
20905,5
20907,8
20908,7
20912,2
20915,8
20917,6
20918,7
20923,8
20924,8
20925,7
20927,8
20935,2
20937,6
20943,2
20945,7
20949,8
20950,8
20964,8
20970,7
20980,8
20990,1
20991,7
20996,8
21000,8
21002,6
21004,5
21011,8
21014,8
21015,4
21022,6
21026,1
21037,2
21038,5
21039,8
21061,8
21063,8
21065,6
21069,6
21071,6
21084,6
21086,2
21087,5
21089,7
21094,8
21095,8
21098,8
21103,5
21105,8
21106,8
21108,8
21109,6
21111,7
21112,8
21120,8
21125,8
21141,8
21142,8
21144,7
21146,1
21150,6
21159,8
21165,5
21166,4
21180,8
21183,2
21186,8
21187,8
21189,8
21193,8
21194,8
21205,8
21208,8
21209,6
21210,1
21211,6
21214,6
21221,2
21228,7
21235,7
21239,8
21242,8
21244,5
21245,6
21251,8
21260,8
21267,2
21269,8
21275,5
21281,8
21282,5
21286,2
21287,8
21292,6
21294,8
21305,2
21323,6
21329,2
21331,7
21332,6
21334,8
21340,6
21344,8
21346,7
21347,7
21348,1
21354,8
21365,8
21367,6
21368,8
21369,1
21371,8
21377,1
21379,8
21381,8
21382,5
21383,6
21387,6
21390,8
21394,5
21395,6
21397,6
21399,8
21400,2
21401,8
21402,1
21405,5
21406,8
21409,8
21411,8
21412,6
21416,7
21421,6
21422,7
21425,8
21428,8
21431,7
21434,6
21436,6
21444,2
21448,8
21453,8
21457,1
21461,8
21476,1
21480,2
21484,4
21489,1
21490,6
21494,6
21496,7
21506,2
21508,3
21515,1
21516,2
21517,8
21524,8
21543,8
21558,7
21559,1
21566,8
21572,6
21575,8
21578,6
21589,1
21595,1
21596,4
21605,2
21621,5
21628,8
21630,8
21632,8
21643,8
21645,8
21652,5
21660,7
21661,8
21664,2
21665,1
21666,1
21669,8
21673,8
21674,5
21675,6
21676,7
21680,6
21688,2
21693,5
21695,2
21697,2
21699,8
21705,8
21706,7
21707,1
21709,6
21711,2
21712,6
21717,6
21722,8
21726,5
21731,6
21732,6
21744,8
21745,6
21752,8
21759,6
21763,7
21765,6
21772,1
21779,6
21787,2
21790,6
21793,7
21794,6
21799,8
21809,2
21816,5
21819,6
21822,1
21837,1
21838,6
21839,2
21846,7
21848,5
21849,8
21856,6
21858,6
21866,8
21870,8
21873,8
21878,7
21881,8
21887,6
21890,7
21897,8
21902,8
21909,5
21915,6
21918,6
21920,8
21923,6
21924,6
21929,8
21933,6
21944,3
21946,2
21947,2
21953,8
21959,8
21969,1
21972,6
21975,2
21978,7
21979,5
21996,8
22001,8
22016,5
22017,6
22022,2
22028,8
22029,2
22033,8
22034,7
22037,2
22040,8
22042,8
22044,6
22045,7
22048,7
22054,2
22056,2
22057,8
22058,7
22065,2
22069,6
22073,5
22075,8
22077,5
22080,6
22082,6
22084,8
22085,8
22087,6
22089,7
22092,4
22093,6
22097,7
22099,7
22100,6
22101,8
22109,8
22111,8
22113,8
22114,2
22115,8
22117,2
22118,1
22128,8
22131,8
22132,6
22139,8
22140,6
22144,6
22158,1
22161,1
22162,8
22163,6
22164,5
22172,6
22176,7
22179,8
22181,8
22182,8
22184,8
22185,7
22187,6
22188,7
22196,2
22197,7
22213,6
22221,1
22222,7
22223,6
22225,7
22226,5
22227,5
22236,8
22238,4
22239,8
22241,6
22243,1
22244,5
22248,2
22253,8
22255,6
22257,3
22259,8
22267,6
22269,6
22271,6
22272,8
22273,6
22276,2
22279,2
22281,2
22286,8
22288,8
22292,6
22300,8
22301,1
22308,2
22317,8
22318,6
22321,6
22322,8
22328,5
22329,5
22331,2
22333,8
22334,8
22337,6
22338,7
22342,8
22346,2
22348,8
22354,8
22358,8
22359,6
22361,8
22368,1
22369,1
22370,8
22372,8
22375,7
22376,8
22378,8
22379,8
22381,2
22382,4
22394,8
22404,8
22405,6
22406,7
22410,7
22413,5
22420,3
22423,7
22425,2
22428,1
22431,6
22434,8
22440,5
22449,8
22452,8
22453,8
22458,5
22459,7
22464,1
22466,6
22475,7
22480,7
22482,6
22486,7
22487,2
22489,6
22490,7
22493,1
22494,2
22496,8
22500,1
22506,5
22516,8
22520,6
22527,8
22530,7
22534,5
22535,7
22544,6
22546,4
22547,8
22557,8
22559,6
22561,5
22566,5
22567,8
22570,5
22574,8
22584,8
22588,6
22589,8
22590,1
22591,6
22592,8
22596,6
22598,5
22600,2
22602,6
22603,8
22604,6
22610,8
