Id,Response
11430,8
11431,8
11432,8
11433,4
11435,8
11437,8
11439,8
11441,5
11444,7
11447,7
11458,5
11461,8
11464,6
11467,7
11471,8
11476,7
11477,1
11480,5
11485,4
11487,8
11489,8
11500,1
11502,4
11509,8
11518,2
11521,6
11523,8
11526,2
11528,6
11534,6
11542,6
11548,2
11550,7
11551,6
11552,5
11565,1
11566,1
11570,6
11572,8
11584,8
11588,6
11592,6
11598,1
11604,8
11606,1
11607,8
11609,8
11613,2
11615,8
11616,8
11617,5
11619,8
11621,8
11622,8
11623,6
11625,5
11629,8
11634,5
11637,8
11642,1
11657,6
11663,8
11666,5
11671,1
11681,1
11683,5
11694,8
11697,8
11700,8
11703,8
11713,2
11721,8
11725,7
11729,8
11736,8
11739,8
11740,6
11744,4
11750,8
11752,6
11753,6
11754,1
11759,6
11760,8
11767,8
11772,7
11776,1
11780,8
11783,6
11786,8
11790,8
11792,5
11797,1
11799,8
11801,8
11807,6
11813,7
11818,8
11835,2
11842,1
11843,7
11850,8
11861,8
11868,7
11871,5
11877,7
11887,7
11891,8
11897,8
11900,8
11906,6
11911,8
11913,1
11914,8
11915,8
11921,8
11925,2
11926,6
11932,8
11933,8
11936,6
11939,8
11941,1
11946,2
11947,8
11953,4
11958,5
11959,6
11960,8
11961,6
11962,2
11977,8
11978,8
11985,7
11986,6
11992,4
11997,6
12001,8
12006,1
12010,8
12017,8
12019,8
12041,1
12044,6
12050,6
12055,6
12062,8
12064,8
12068,6
12072,8
12073,8
12077,6
12080,2
12082,1
12088,8
12090,4
12092,1
12093,8
12094,8
12099,1
12106,6
12115,7
12124,8
12128,8
12132,5
12139,6
12147,8
12154,8
12162,2
12167,2
12169,8
12170,8
12171,8
12173,8
12178,8
12180,8
12182,1
12185,7
12195,6
12198,8
12204,8
12205,8
12206,2
12207,4
12209,1
12212,6
12215,7
12230,8
12236,6
12241,8
12244,5
12246,1
12261,8
12262,8
12265,4
12267,8
12268,8
12276,2
12279,7
12292,2
12295,4
12297,8
12308,8
12312,6
12317,6
12318,6
12321,8
12326,8
12328,8
12331,1
12336,5
12341,8
12343,6
12345,8
12349,8
12350,1
12353,5
12354,8
12361,5
12366,8
12380,8
12381,8
12386,7
12393,8
12396,8
12397,1
12401,2
12404,6
12410,2
12413,8
12417,8
12423,8
12428,8
12431,6
12433,8
12436,8
12440,7
12441,6
12448,6
12450,7
12452,5
12454,7
12457,8
12458,4
12459,7
12460,2
12472,8
12481,8
12483,8
12485,8
12486,6
12490,6
12499,5
12501,8
12506,8
12507,8
12512,7
12513,5
12515,8
12521,8
12526,7
12538,8
12542,6
12547,8
12548,2
12549,6
12553,6
12554,7
12556,1
12561,6
12562,6
12563,8
12565,5
12568,8
12569,8
12570,7
12577,6
12578,5
12582,6
12583,8
12597,6
12601,8
12606,6
12607,8
12619,5
12622,8
12625,7
12631,8
12635,2
12636,8
12641,2
12643,8
12651,8
12655,8
12660,8
12664,8
12677,8
12681,6
12683,1
12688,8
12689,1
12693,8
12694,8
12696,1
12707,5
12716,1
12720,5
12734,2
12735,8
12738,8
12741,4
12746,1
12753,6
12758,6
12760,8
12768,8
12771,6
12776,6
12780,6
12790,7
12792,1
12793,6
12795,8
12796,8
12797,8
12800,5
12803,8
12807,8
12809,1
12812,6
12816,7
12818,6
12819,5
12823,8
12825,4
12827,8
12829,1
12830,8
12838,8
12839,8
12843,5
12847,6
12848,8
12871,5
12873,6
12874,6
12875,6
12883,8
12890,5
12895,8
12900,6
12901,8
12902,8
12903,7
12904,2
12905,2
12908,1
12911,8
12912,7
12924,7
12930,8
12941,8
12950,8
12951,8
12956,6
12958,8
12967,6
12968,8
12980,8
12982,8
12983,5
12988,5
12996,8
12999,8
13005,1
13008,5
13009,5
13011,5
13012,6
13013,7
13015,6
13016,6
13018,2
13021,8
13024,8
13026,8
13031,5
13032,8
13034,8
13036,7
13039,6
13040,6
13043,2
13044,6
13060,1
13065,5
13075,8
13080,8
13088,1
13095,1
13102,6
13105,2
13107,6
13111,5
13112,5
13120,8
13122,8
13123,8
13124,7
13130,8
13132,6
13140,8
13142,8
13143,6
13144,3
13148,8
13151,8
13154,7
13166,8
13169,1
13175,7
13177,1
13178,8
13179,1
13182,6
13186,7
13188,6
13193,6
13199,6
13206,6
13216,8
13218,8
13228,8
13231,8
13235,1
13246,8
13253,8
13256,8
13259,8
13262,1
13266,6
13269,6
13271,6
13273,8
13274,7
13283,6
13288,8
13296,6
13297,8
13305,6
13312,8
13316,7
13319,8
13320,6
13328,6
13329,8
13335,6
13338,5
13340,8
13344,6
13345,5
13347,1
13350,1
13352,8
13354,5
13362,6
13368,8
13371,6
13374,8
13376,5
13377,8
13381,8
13385,8
13387,5
13395,2
13399,1
13406,8
13407,8
13411,8
13412,8
13422,8
13425,6
13427,5
13431,8
13438,8
13444,2
13445,8
13451,1
13454,6
13459,8
13465,2
13466,5
13472,6
13474,1
13478,1
13480,8
13483,8
13486,6
13499,8
13507,2
13511,6
13521,7
13522,2
13539,1
13541,8
13552,7
13556,6
13557,8
13561,2
13564,5
13573,7
13580,1
13583,6
13584,5
13585,2
13589,8
13590,6
13599,8
13601,4
13604,1
13611,8
13623,6
13629,5
13630,1
13632,8
13633,6
13636,8
13637,8
13644,8
13649,8
13652,8
13657,6
13661,8
13662,8
13664,2
13666,6
13680,6
13681,8
13684,7
13687,5
13689,2
13691,8
13692,6
13697,8
13701,6
13703,6
13709,2
13710,7
13712,8
13720,5
13721,3
13725,8
13728,6
13732,8
13736,1
13740,8
13744,8
13746,6
13750,5
13751,8
13754,8
13756,7
13764,5
13767,8
13776,8
13778,8
13784,8
13788,7
13789,5
13794,6
13798,6
13804,8
13806,1
13807,6
13808,8
13811,8
13831,5
13836,6
13840,8
13841,6
13843,8
13848,6
13851,8
13858,8
13865,2
13869,4
13871,6
13872,8
13873,8
13874,1
13876,6
13884,6
13893,7
13897,8
13907,7
13912,8
13917,6
13932,6
13933,6
13939,5
13942,8
13943,1
13954,7
13956,8
13960,6
13964,7
13965,2
13967,6
13971,4
13972,7
13973,6
13974,8
13976,8
13979,1
13990,8
13994,8
14008,4
14016,8
14023,8
14032,6
14035,8
14038,8
14040,8
14045,6
14052,8
14054,8
14056,6
14076,5
14078,1
14080,8
14085,8
14089,1
14090,8
14091,8
14096,2
14105,8
14108,8
14110,8
14117,1
14118,5
14119,6
14120,8
14122,1
14123,2
14124,1
14125,3
14135,7
14136,7
14138,8
14144,5
14146,4
14151,8
14163,8
14179,8
14181,6
14186,1
14190,6
14197,8
14198,8
14202,6
14203,6
14205,6
14208,7
14211,8
14220,8
14223,8
14227,8
14228,3
14237,6
14238,1
14240,6
14252,8
14254,7
14257,2
14260,7
14264,6
14266,8
14272,8
14273,4
14276,8
14277,4
14278,5
14279,6
14305,8
14313,6
14316,8
14318,1
14322,6
14334,3
14342,8
14346,8
14348,6
14350,8
14357,8
14359,1
14361,6
14363,8
14366,1
14371,6
14372,6
14375,4
14378,8
14380,8
14382,6
14384,8
14385,2
14388,8
14389,7
14391,6
14392,6
14402,6
14412,8
14414,2
14427,1
14428,8
14443,6
14449,2
14453,2
14460,6
14462,6
14465,6
14468,7
14472,8
14474,8
14475,8
14477,8
14479,2
14482,8
14489,8
14497,7
14500,8
14508,8
14509,8
14522,8
14525,5
14538,8
14539,2
14541,8
14543,8
14544,1
14549,5
14550,1
14552,6
14556,8
14563,7
14564,6
14566,6
14572,1
14574,7
14575,6
14579,1
14582,8
14585,7
14591,6
14592,8
14595,6
14604,4
14607,8
14612,8
14616,1
14618,5
14632,8
14633,5
14634,5
14635,1
14650,8
14657,2
14661,6
14662,8
14664,8
14672,8
14677,8
14681,8
14684,8
14689,8
14697,6
14700,4
14701,8
14717,8
14721,8
14733,8
14735,2
14737,6
14739,6
14740,7
14748,8
14750,8
14752,8
14754,6
14755,8
14763,6
14765,6
14779,7
14782,6
14785,1
14790,6
14792,8
14801,8
14812,1
14813,6
14816,8
14817,2
14819,8
14823,7
14831,8
14836,7
14838,6
14840,6
14844,8
14849,5
14851,6
14852,8
14858,7
14859,6
14862,6
14863,6
14869,8
14879,8
14882,7
14885,8
14890,8
14893,1
14897,8
14898,8
14901,1
14902,8
14917,1
14922,8
14924,7
14934,8
14940,8
14941,8
14945,1
14948,4
14956,1
14962,2
14963,8
14966,8
14972,8
14974,8
14977,8
14980,8
14990,7
14991,4
14998,1
15000,8
15014,8
15021,6
15025,8
15031,6
15036,8
15042,6
15047,1
15049,8
15055,7
15058,8
15059,8
15061,1
15069,7
15070,1
15072,8
15077,3
15085,8
15101,6
15105,3
15107,2
15108,8
15109,8
15111,6
15112,8
15113,5
15122,8
15128,5
15129,7
15131,8
15135,6
15136,6
15138,8
15140,8
15151,5
15160,8
15170,6
15171,2
15177,2
15184,5
15187,6
15195,8
15196,2
15202,2
15203,8
15205,1
15220,6
15222,7
15224,8
15226,1
15229,8
15232,8
15234,1
15250,8
15254,8
15258,1
15260,6
15261,8
15272,1
15276,8
15278,8
15282,8
15289,7
15290,8
15294,1
15298,7
15300,1
15304,6
15307,8
15308,6
15314,8
15322,6
15323,5
15330,8
15333,1
15334,5
15335,8
15341,6
15342,1
15343,5
15345,8
15346,8
15355,7
15356,8
15360,1
15364,7
15368,7
15389,5
15398,8
15400,2
15401,5
15405,2
15406,8
15408,8
15414,6
15416,6
15417,8
15428,5
15431,8
15434,8
15436,6
15437,8
15438,1
15440,6
15448,8
15449,5
15450,6
15451,8
15454,8
15459,8
15466,7
15468,5
15475,6
15478,1
15482,6
15483,8
15485,8
15494,8
15497,8
15504,6
15507,8
15519,8
15520,5
15521,8
15524,6
15534,8
15539,8
15540,7
15541,8
15543,8
15547,7
15548,8
15551,8
15563,8
15565,7
15569,8
15570,8
15572,6
15575,1
15584,6
15585,7
15587,8
15588,5
15592,8
15593,8
15599,5
15603,5
15605,8
15606,8
15607,7
15622,8
15623,1
15628,8
15630,1
15632,8
15635,8
15642,8
15643,8
15647,6
15648,1
15651,1
15652,8
15655,6
15656,7
15657,8
15659,6
15663,8
15664,5
15665,8
15666,8
15667,8
15672,6
15676,8
15685,6
15697,8
15705,6
15706,8
15715,8
15720,7
15724,6
15725,1
15726,8
15729,8
15731,6
15745,8
15753,6
15754,5
15760,7
15763,6
15764,4
15767,8
15770,6
15772,6
15777,6
15781,8
15784,8
15785,8
15799,6
15803,1
15805,1
15806,8
15808,8
15810,5
15816,6
15818,7
15824,1
15825,8
15827,7
15834,6
15835,8
15837,8
15839,8
15843,6
15845,7
15850,2
15852,8
15853,1
15864,6
15866,5
15868,1
15869,6
15876,8
15877,2
15882,4
15891,6
15900,1
15905,8
15913,8
15918,7
15925,2
15933,6
15936,5
15939,5
15940,8
15944,4
15945,7
15950,8
15951,2
15958,6
15971,5
15972,5
15976,7
15979,6
15980,1
15984,8
15985,4
15986,8
15987,6
15988,8
15990,8
15991,8
15993,2
16008,8
16009,8
16011,6
16016,1
16022,6
16024,5
16025,5
16031,5
16032,7
16036,8
16039,7
16043,7
16044,2
16046,5
16051,8
16052,7
16056,1
16057,8
16061,1
16067,5
16070,6
16073,5
16075,8
16076,8
16079,8
16081,6
16082,8
16083,8
16086,8
16088,7
16094,7
16097,5
16099,6
16102,8
16107,6
16112,8
16115,1
16119,8
16120,6
16123,1
16128,8
16134,6
16138,1
16141,8
16142,8
16144,6
16154,1
16155,8
16159,6
16161,8
16163,8
16168,8
16169,6
16170,6
16173,6
16175,8
16176,8
16177,6
16182,1
16183,8
16186,6
16188,8
16194,7
16201,6
16204,7
16205,7
16208,5
16212,8
16213,8
16221,7
16227,2
16231,1
16233,8
16234,2
16235,6
16238,5
16239,8
16245,6
16247,7
16248,1
16252,6
16257,8
16259,8
16260,4
16262,8
16264,2
16268,6
16273,6
16277,8
16284,8
16290,8
16291,8
16304,8
16307,8
16309,6
16310,6
16317,6
16319,6
16323,6
16329,7
16340,1
16345,7
16348,8
16350,8
16353,8
16363,8
16364,8
16366,1
16379,2
16387,8
16390,5
16392,2
16393,8
16396,2
16398,6
16400,8
16403,8
16409,7
16414,8
16417,5
16418,6
16420,5
16421,8
16422,8
16430,5
16432,6
16433,4
16434,8
16435,2
16436,6
16444,8
16451,8
16458,8
16463,8
16466,6
16469,6
16471,8
16475,1
16480,6
16481,6
16486,5
16489,8
16493,6
16499,1
16507,8
16509,6
16514,5
16515,8
16518,8
16520,2
16525,8
16531,2
16532,7
16534,8
16537,6
16538,6
16539,1
16540,4
16549,8
16558,8
16560,5
16569,3
16571,7
16574,8
16581,5
16583,8
16590,7
16594,8
16616,5
16617,1
16619,8
16623,8
16629,1
16634,8
16640,1
16641,1
16642,8
16650,2
16656,3
16658,5
16664,1
16671,8
16676,8
16678,6
16685,5
16693,6
16695,8
16698,8
16702,8
16708,8
16713,6
16727,8
16728,6
16736,8
16743,5
16746,8
16751,6
16752,8
16754,8
16775,6
16782,6
16783,8
16785,8
16796,1
16797,2
16804,6
16814,8
16816,8
16819,2
16828,1
16834,1
16836,1
16840,8
16841,8
16844,1
16845,1
16860,7
16867,8
16869,8
16878,6
16879,7
16885,1
16897,8
16904,1
16905,8
16911,7
16912,5
16916,8
16918,8
16923,8
16927,8
16932,8
16938,2
16939,8
16944,6
16948,8
16956,8
16961,6
16964,2
16966,8
16971,8
16972,8
16978,8
16983,8
16989,8
16990,8
16992,3
16994,7
16997,7
17002,6
17008,6
17015,8
17018,1
17019,7
17026,1
17029,1
17035,1
17038,8
17044,2
17047,5
17051,5
17054,6
17055,8
17070,8
17073,7
17075,7
17078,8
17079,8
17080,6
17081,4
17082,8
17084,5
17090,8
17091,1
17103,8
17120,5
17128,8
17129,6
17130,8
17133,7
17135,6
17136,7
17138,2
17164,6
17165,2
17175,8
17176,1
17189,8
17191,1
17193,8
17194,6
17201,8
17203,5
17208,6
17212,8
17213,1
17214,8
17215,8
17219,8
17225,8
17226,4
17227,8
17233,8
17235,4
17245,8
17254,8
17258,8
17261,5
17262,8
17263,6
17265,6
17273,1
17276,7
17278,6
17281,7
17284,5
17287,7
17290,8
17292,1
17298,7
17299,8
17300,8
17301,7
17302,2
17311,6
17314,1
17321,8
17322,6
17324,6
17328,1
17331,8
17332,6
17337,1
17343,8
17344,5
17345,8
17348,8
17354,1
17362,8
17363,8
17365,8
17376,8
17383,7
17385,6
17391,2
17394,1
17395,8
17396,6
17401,7
17404,8
17405,8
17407,1
17411,8
17424,2
17427,7
17435,6
17438,6
17440,8
17444,8
17445,8
17449,8
17456,8
17458,5
17459,8
17468,8
17470,4
17472,7
17477,8
17479,6
17483,8
17485,8
17492,8
17493,6
17496,2
17499,8
17506,8
17507,5
17513,8
17516,8
17520,1
17524,8
17528,8
17538,8
17541,1
17545,4
17546,1
17552,8
17553,1
17555,8
17565,5
17567,1
17571,7
17573,8
17574,8
17580,1
17582,6
17598,8
17602,7
17606,2
17607,8
17623,6
17632,8
17633,8
17643,6
17646,8
17647,8
17648,8
17657,8
17658,8
17659,8
17667,8
17670,8
17677,6
17678,4
17680,6
17683,4
17684,8
17688,6
17689,6
17693,8
17694,8
17701,8
17702,8
17703,5
17704,8
17708,8
17710,7
17711,6
17712,8
17714,7
17715,8
17716,8
17718,8
17720,8
17724,5
17729,8
17731,8
17734,5
17741,7
17742,1
17744,6
17746,5
17749,7
17752,1
17753,8
17756,6
17757,1
17758,6
17766,5
17769,1
17778,8
17780,7
17781,6
17794,1
17801,4
17805,8
17811,6
17820,8
17824,6
17827,5
17830,8
17832,7
17838,6
17839,7
17840,7
17850,8
17856,8
17859,7
17861,8
17864,8
17868,2
17869,2
17871,1
17872,6
17874,8
17884,6
17885,8
17886,8
17887,6
17892,6
17893,1
17894,8
17897,8
17905,1
17908,8
17913,1
17915,2
17918,5
17922,8
17923,1
17924,1
17925,5
17929,8
17938,5
17940,8
17941,1
17944,5
17953,6
17956,6
17960,6
17965,8
17969,5
17973,5
17977,6
17979,8
17981,5
17982,8
17984,3
17986,2
17989,2
17997,6
17998,1
18000,8
18004,5
18010,4
18012,8
18013,1
18015,1
18027,8
18029,8
18034,7
18043,8
18049,5
18050,8
18053,8
18058,1
18061,2
18063,1
18065,5
18066,6
18071,8
18077,8
18078,8
18083,8
18086,7
18089,8
18096,6
18105,8
18106,8
18107,2
18109,7
18111,8
18115,7
18123,8
18124,6
18125,8
18126,6
18127,8
18132,8
18133,7
18136,8
18145,8
18146,8
18161,8
18166,8
18168,7
18176,8
18177,1
18178,8
18183,8
18184,7
18186,8
18192,8
18193,6
18197,7
18198,5
18204,8
18206,6
18207,5
18211,8
18212,7
18216,1
18223,8
18225,5
18227,1
18228,4
18229,8
18233,5
18244,1
18248,8
18251,5
18253,8
18256,2
18262,6
18269,5
18270,6
18274,6
18275,8
18283,6
18285,8
18291,5
18292,4
18293,8
18294,8
18297,6
18299,6
18302,6
18309,6
18311,7
18313,1
18326,8
18331,1
18335,8
18336,8
18337,1
18342,8
18351,5
18358,8
18359,1
18361,2
18362,8
18367,5
18369,5
18370,8
18374,6
18376,8
18377,5
18378,6
18380,8
18381,8
18383,8
18389,8
18390,6
18393,6
18394,6
18398,5
18400,7
18404,8
18406,1
18407,8
18410,1
18411,5
18412,2
18413,8
18416,8
18422,6
18427,8
18428,6
18430,5
18437,6
18438,6
18443,8
18445,2
18446,1
18453,6
18457,8
18459,6
18460,8
18462,6
18464,6
18469,4
18473,7
18474,6
18479,1
18480,6
18481,8
18484,1
18487,8
18492,2
18502,1
18504,5
18509,8
18512,8
18515,8
18517,2
18521,8
18537,8
18538,5
18542,8
18543,6
18546,6
18549,1
18552,2
18558,6
18560,7
18562,8
18566,8
18568,7
18569,8
18570,2
18571,8
18575,4
18576,6
18585,8
18587,7
18588,6
18589,8
18590,8
18596,8
18597,7
18600,6
18612,8
18615,7
18620,8
18624,6
18629,8
18632,8
18636,6
18637,6
18638,1
18639,8
18640,6
18643,4
18645,8
18646,8
18653,5
18656,8
18662,5
18666,6
18668,1
18671,8
18672,8
18673,8
18677,7
18680,2
18681,1
18683,7
18687,1
18689,6
18691,8
18703,8
18706,1
18715,8
18720,8
18722,5
18737,8
18738,6
18742,8
18744,4
18774,6
18784,7
18785,4
18787,8
18788,5
18798,8
18799,8
18802,8
18810,5
18811,8
18813,5
18816,8
18819,6
18821,8
18823,8
18828,6
18831,5
18833,8
18835,7
18840,5
18843,6
18846,6
18852,8
18867,8
18871,6
18872,8
18879,5
18880,8
18886,6
18888,8
18889,2
18897,8
18898,8
18900,6
18901,6
18908,5
18921,6
18923,7
18932,8
18939,6
18949,1
18951,6
18957,2
18958,5
18975,8
18982,8
18987,1
18990,8
18991,2
18999,2
19008,7
19010,8
19012,8
19014,6
19016,1
19017,8
19018,8
19024,6
19025,8
19030,8
19032,1
19034,6
19041,8
19042,1
19043,6
19045,6
19047,3
19048,7
19050,8
19051,8
19057,8
19060,6
19063,4
19069,8
19073,2
19074,8
19078,6
19080,6
19082,6
19096,5
19104,6
19105,1
19108,8
19112,7
19114,5
19127,2
19128,5
19129,8
19130,1
19131,8
19140,6
19145,6
19147,8
19148,6
19151,2
19160,2
19163,6
19164,8
19168,6
19171,8
19175,5
19180,6
19181,8
19189,8
19191,6
19193,5
19200,2
19202,1
19203,6
19205,6
19206,7
19207,8
19209,5
19213,8
19240,1
19241,8
19243,1
19247,8
19248,8
19252,1
19254,5
19272,2
19273,5
19285,6
19289,8
19295,5
19298,2
19301,8
19304,8
19315,6
19316,8
19317,6
19318,8
19321,1
19322,8
19325,6
19333,6
19341,8
19342,1
19346,6
19348,8
19351,8
19354,8
19356,5
19374,8
19375,7
19376,1
19380,1
19386,6
19388,8
19389,2
19393,6
19398,8
19399,6
19403,5
19406,1
19410,8
19416,8
19417,8
19422,6
19427,2
19436,8
19440,5
19442,1
19443,8
19446,4
19447,7
19456,8
19460,6
19468,7
19469,6
19470,8
19475,2
19478,6
19481,5
19482,7
19488,8
19490,6
19491,6
19497,8
19502,7
19504,6
19508,6
19511,4
19518,8
19520,8
19522,8
19530,8
19542,7
19544,1
19546,1
19547,8
19549,6
19552,4
19556,8
19559,8
19562,6
19564,4
19567,8
19568,6
19580,6
19581,8
19582,8
19585,6
19591,6
19594,6
19598,8
19602,8
19612,6
19613,5
19618,8
19623,1
19624,6
19628,1
19629,8
19631,8
19633,6
19636,8
19637,1
19641,8
19642,6
19655,8
19656,1
19658,8
19664,8
19665,8
19667,6
19668,8
19669,6
19673,8
19675,8
19676,6
19678,6
19680,1
19683,8
19684,8
19692,6
19698,1
19700,5
19702,6
19705,1
19706,8
19707,6
19711,7
19714,6
19718,7
19720,8
19735,3
19736,7
19741,6
19744,8
19745,8
19748,8
19750,8
19763,8
19767,1
19775,8
19778,8
19779,1
19782,8
19784,8
19785,5
19786,7
19788,8
19789,8
19791,2
19792,7
19794,6
19796,7
19802,6
19803,8
19804,5
19806,8
19812,8
19816,7
19818,8
19819,8
19820,7
19821,6
19823,1
19830,8
19834,6
19838,8
19841,8
19843,8
19847,1
19848,8
19850,6
19854,5
19861,7
19865,6
19866,8
19869,1
19871,7
19877,3
19885,8
19886,1
19888,8
19889,8
19895,8
19896,7
19899,6
19901,6
19907,5
19909,5
19910,7
19911,6
19918,8
19919,8
19928,1
19931,8
19944,2
19948,8
19956,8
19957,7
19961,5
19964,8
19965,4
19969,8
19978,7
19982,8
19983,6
19987,5
19988,5
19989,8
19992,8
19995,8
19996,8
20009,1
20017,8
20025,8
20032,8
20034,7
20039,1
20042,6
20044,6
20048,6
20051,8
20056,8
20064,8
20065,7
20069,8
20073,7
20087,6
20088,8
20097,7
20098,8
20106,8
20108,6
20113,5
20117,8
20119,8
20120,6
20122,1
20125,6
20126,2
20127,6
20131,6
20133,5
20136,3
20137,6
20144,6
20146,8
20147,5
20149,6
20158,4
20164,6
20170,1
20172,5
20175,4
20182,2
20187,6
20197,6
20199,8
20201,8
20204,8
20216,8
20221,6
20224,8
20226,6
20227,1
20230,1
20232,6
20235,7
20237,5
20240,8
20243,8
20245,6
20246,5
20250,8
20256,6
20261,4
20274,8
20280,8
20281,8
20282,6
20283,5
20291,8
20294,8
20300,4
20301,6
20306,7
20307,6
20311,6
20318,1
20319,8
20321,5
20324,6
20327,8
20328,6
20330,8
20332,8
20333,6
20334,8
20343,8
20354,8
20358,8
20368,8
20369,5
20371,8
20374,8
20379,8
20380,6
20385,6
20391,8
20392,7
20393,8
20394,6
20404,6
20413,1
20414,6
20418,2
20422,6
20428,1
20431,8
20435,2
20439,6
20454,6
20460,8
20462,4
20464,8
20477,8
20482,7
20484,1
20487,6
20505,8
20506,8
20507,8
20512,7
20514,1
20515,5
20517,8
20522,8
20523,8
20524,8
20525,7
20530,2
20544,7
20545,8
20552,8
20554,6
20557,6
20564,7
20568,5
20570,8
20579,1
20586,6
20591,6
20597,8
20602,8
20608,1
20609,8
20618,6
20619,8
20636,8
20640,7
20646,7
20654,8
20656,1
20661,8
20664,8
20665,8
20666,6
20671,8
20694,1
20695,6
20704,8
20705,1
20707,8
20710,8
20711,1
20712,8
20714,4
20722,1
20732,8
20738,6
20745,8
20746,8
20747,7
20751,8
20755,7
20762,8
20763,6
20769,8
20774,8
20780,8
20782,8
20783,5
20784,5
20811,1
20812,4
20814,8
20825,8
20827,1
20828,2
20830,1
20833,6
20835,8
20843,1
20846,1
20847,6
20849,1
20851,1
20858,8
20863,8
20870,1
20875,7
20879,8
20881,6
20887,4
20892,8
20895,8
20903,2
20905,2
20907,7
20908,8
20912,5
20915,8
20917,6
20918,7
20923,8
20924,8
20925,8
20927,8
20935,4
20937,6
20943,5
20945,7
20949,6
20950,8
20964,8
20970,6
20980,8
20990,1
20991,7
20996,8
21000,8
21002,6
21004,5
21011,8
21014,8
21015,4
21022,6
21026,1
21037,2
21038,3
21039,8
21061,8
21063,8
21065,6
21069,6
21071,8
21084,8
21086,2
21087,5
21089,7
21094,8
21095,8
21098,8
21103,6
21105,8
21106,8
21108,8
21109,6
21111,7
21112,7
21120,8
21125,8
21141,8
21142,8
21144,7
21146,1
21150,6
21159,8
21165,1
21166,4
21180,8
21183,8
21186,8
21187,7
21189,8
21193,8
21194,8
21205,8
21208,8
21209,6
21210,1
21211,6
21214,6
21221,1
21228,6
21235,6
21239,8
21242,8
21244,2
21245,5
21251,8
21260,8
21267,2
21269,8
21275,5
21281,8
21282,5
21286,1
21287,8
21292,1
21294,8
21305,5
21323,6
21329,1
21331,8
21332,6
21334,8
21340,6
21344,8
21346,7
21347,7
21348,2
21354,8
21365,8
21367,5
21368,8
21369,1
21371,8
21377,8
21379,8
21381,8
21382,1
21383,8
21387,6
21390,8
21394,1
21395,6
21397,5
21399,8
21400,7
21401,8
21402,1
21405,5
21406,8
21409,6
21411,8
21412,6
21416,7
21421,6
21422,6
21425,8
21428,8
21431,7
21434,8
21436,6
21444,1
21448,8
21453,8
21457,1
21461,8
21476,2
21480,2
21484,4
21489,2
21490,6
21494,6
21496,7
21506,2
21508,3
21515,7
21516,1
21517,8
21524,8
21543,8
21558,8
21559,1
21566,6
21572,7
21575,8
21578,6
21589,1
21595,1
21596,6
21605,7
21621,6
21628,8
21630,8
21632,8
21643,8
21645,8
21652,2
21660,7
21661,8
21664,5
21665,1
21666,4
21669,8
21673,8
21674,6
21675,6
21676,6
21680,6
21688,2
21693,5
21695,5
21697,1
21699,8
21705,8
21706,1
21707,1
21709,6
21711,2
21712,6
21717,6
21722,8
21726,1
21731,6
21732,5
21744,8
21745,8
21752,8
21759,6
21763,8
21765,6
21772,1
21779,6
21787,6
21790,4
21793,8
21794,2
21799,8
21809,2
21816,5
21819,6
21822,8
21837,2
21838,5
21839,5
21846,6
21848,5
21849,2
21856,6
21858,6
21866,8
21870,8
21873,8
21878,6
21881,8
21887,6
21890,8
21897,8
21902,8
21909,5
21915,7
21918,6
21920,8
21923,6
21924,6
21929,8
21933,6
21944,6
21946,2
21947,5
21953,8
21959,8
21969,6
21972,6
21975,7
21978,8
21979,5
21996,8
22001,8
22016,6
22017,6
22022,2
22028,7
22029,1
22033,8
22034,7
22037,5
22040,8
22042,8
22044,2
22045,7
22048,6
22054,2
22056,1
22057,8
22058,7
22065,6
22069,6
22073,1
22075,8
22077,5
22080,6
22082,1
22084,8
22085,8
22087,6
22089,7
22092,4
22093,6
22097,7
22099,7
22100,7
22101,8
22109,8
22111,8
22113,8
22114,7
22115,8
22117,2
22118,1
22128,8
22131,8
22132,6
22139,8
22140,8
22144,6
22158,1
22161,2
22162,8
22163,4
22164,1
22172,6
22176,7
22179,8
22181,8
22182,8
22184,8
22185,7
22187,5
22188,7
22196,4
22197,8
22213,4
22221,1
22222,7
22223,8
22225,7
22226,6
22227,5
22236,8
22238,4
22239,8
22241,7
22243,1
22244,5
22248,1
22253,8
22255,6
22257,6
22259,8
22267,3
22269,6
22271,6
22272,8
22273,6
22276,5
22279,2
22281,2
22286,8
22288,8
22292,8
22300,8
22301,2
22308,1
22317,8
22318,6
22321,6
22322,8
22328,5
22329,6
22331,8
22333,8
22334,8
22337,6
22338,7
22342,8
22346,2
22348,8
22354,8
22358,8
22359,1
22361,8
22368,1
22369,1
22370,8
22372,8
22375,8
22376,8
22378,8
22379,8
22381,2
22382,4
22394,8
22404,8
22405,6
22406,6
22410,7
22413,5
22420,1
22423,7
22425,5
22428,6
22431,6
22434,8
22440,5
22449,7
22452,8
22453,8
22458,6
22459,7
22464,1
22466,8
22475,7
22480,7
22482,6
22486,8
22487,2
22489,6
22490,8
22493,1
22494,2
22496,8
22500,1
22506,6
22516,8
22520,6
22527,8
22530,6
22534,5
22535,6
22544,6
22546,6
22547,8
22557,8
22559,5
22561,5
22566,6
22567,8
22570,5
22574,8
22584,8
22588,8
22589,8
22590,1
22591,6
22592,8
22596,6
22598,1
22600,5
22602,6
22603,7
22604,6
22610,8
